,extension,id,plane_tags,tags
1293,jpg,1294,"…そうや,自分でなんとかせんとな,がんばれ私,熱くなれよ,よしだもろへ,『いなり、こんこん、恋いろは』,（伏見いなり）","…そうや,自分でなんとかせんとな,がんばれ私,熱くなれよ,よしだもろへ,『いなり、こんこん、恋いろは』,（伏見いなり）"
1294,jpg,1295,"自信はあります！！,中澤泉汰,『WATER,CUBE』,（黒田亮介）","自信はあります！！,中澤泉汰,『WATER,CUBE』,（黒田亮介）"
1295,jpg,1296,"私がんばります,篠原健太,『SKET,DANCE』,（キャプテン/高橋千秋）","私がんばります,篠原健太,『SKET,DANCE』,（キャプテン/高橋千秋）"
1296,jpg,1297,"私は女の子が好きだっ!!!,松本トモキ,『プラナス・ガール』,（花坂紫苑）","私は女の子が好きだっ!!!,松本トモキ,『プラナス・ガール』,（花坂紫苑）"
1297,jpg,1298,"わたしはかまわん,板垣恵介,『範馬刃牙』,（烈海王）","わたしはかまわん,板垣恵介,『範馬刃牙』,（烈海王）"
1298,jpg,1299,"私はお金で動く,あずまきよひこ,『よつばと！』,（ダンボー）","私はお金で動く,あずまきよひこ,『よつばと！』,（ダンボー）"
1299,jpg,1300,"どーでもいいわ！,ぷよ,『涼宮ハルヒちゃんの憂鬱』,（キョン）","どーでもいいわ！,ぷよ,『涼宮ハルヒちゃんの憂鬱』,（キョン）"
1300,jpg,1301,"ダメだろ━━━━!!,うすた京介,『ピューと吹く!ジャガー』,（ピヨ彦/酒留清彦）","ダメだろ━━━━!!,うすた京介,『ピューと吹く!ジャガー』,（ピヨ彦/酒留清彦）"
1301,jpg,1302,"バカな！,浜田よしかづ,『つぐもも』,（桐葉）","バカな！,浜田よしかづ,『つぐもも』,（桐葉）"
1302,jpg,1303,"NON,NON,あっと,『のんのんびより』,（宮内れんげ）","NON,NON,あっと,『のんのんびより』,（宮内れんげ）"
1303,jpg,1304,"なんでやねん,鈴見敦,『東京レイヴンズ』,（土御門春虎）","なんでやねん,鈴見敦,『東京レイヴンズ』,（土御門春虎）"
1304,jpg,1305,"…なんでそんなこと,おじさんたちに言わなきゃいけないの？,石井あゆみ,『信長協奏曲』,（サブロー/織田信長）","…なんでそんなこと,おじさんたちに言わなきゃいけないの？,石井あゆみ,『信長協奏曲』,（サブロー/織田信長）"
1305,jpg,1306,"なんですって！ばかな…！,そんなばかな…！,美内すずえ,『ガラスの仮面』","なんですって！ばかな…！,そんなばかな…！,美内すずえ,『ガラスの仮面』"
1306,jpg,1307,"そんなバカな！！,幸田ももこ,『ヒロイン失格』,（松崎はとり）","そんなバカな！！,幸田ももこ,『ヒロイン失格』,（松崎はとり）"
1307,jpg,1308,"そんなバカな！！,ヒロユキ,『マンガ家さんとアシスタントさんと』,（愛徒勇気）","そんなバカな！！,ヒロユキ,『マンガ家さんとアシスタントさんと』,（愛徒勇気）"
1308,jpg,1309,ゾッ…,ゾッ…
1309,jpg,1310,"えっ,そーゆー話なの!?,那波マオ,『3D彼女』,（つっつん/筒井光）","えっ,そーゆー話なの!?,那波マオ,『3D彼女』,（つっつん/筒井光）"
1310,jpg,1311,"そうだったのか…！？,小花美穂,『こどものおもちゃ』,（倉田紗南）","そうだったのか…！？,小花美穂,『こどものおもちゃ』,（倉田紗南）"
1311,jpg,1312,"ハッ……,まさかこれは,恋か!?,蔵石ユウ×西木田景志,『我妻さんは俺のヨメ』,（青島等）","ハッ……,まさかこれは,恋か!?,蔵石ユウ×西木田景志,『我妻さんは俺のヨメ』,（青島等）"
1312,jpg,1313,"この方は一体,何を言っておられるのだ？,西村ミツル×梶川卓郎,『信長のシェフ』,（浅井長政）","この方は一体,何を言っておられるのだ？,西村ミツル×梶川卓郎,『信長のシェフ』,（浅井長政）"
1313,jpg,1314,"この男・・・！！,篠原健太,『SKET,DANCE』,（藤崎瑠海）","この男・・・！！,篠原健太,『SKET,DANCE』,（藤崎瑠海）"
1314,jpg,1315,"驚いた時に。,幸田ももこ,『ヒロイン失格』,（松崎はとり）","驚いた時に。,幸田ももこ,『ヒロイン失格』,（松崎はとり）"
1315,jpg,1316,"ギャ━━━━ッ,よしだもろへ,『いなり、こんこん、恋いろは』","ギャ━━━━ッ,よしだもろへ,『いなり、こんこん、恋いろは』"
1316,jpg,1317,"キャ━━━━ッ,イトカツ,『銀のニーナ』,（ニーナ）","キャ━━━━ッ,イトカツ,『銀のニーナ』,（ニーナ）"
1317,jpg,1318,"おいぃ!!?,古味直志,『ニセコイ』,（桐崎千棘）","おいぃ!!?,古味直志,『ニセコイ』,（桐崎千棘）"
1318,jpg,1319,"エロいの通り越してグロいな…,大久保篤,『ソウルイーター』,（ソウル＝イーター）","エロいの通り越してグロいな…,大久保篤,『ソウルイーター』,（ソウル＝イーター）"
1319,jpg,1320,"えっ、え━━━━っ！？,北崎拓,『このSを、見よ!,クピドの悪戯』,（鵜守田倫）","えっ、え━━━━っ！？,北崎拓,『このSを、見よ!,クピドの悪戯』,（鵜守田倫）"
1320,jpg,1321,"ええ━━━━っ！？,上杉可南子,『逆運命の人』,（まどり）","ええ━━━━っ！？,上杉可南子,『逆運命の人』,（まどり）"
1321,jpg,1322,えっ…,えっ…
1322,jpg,1323,"ええ━━━━っ！？,河合克敏,『とめはねっ!,鈴里高校書道部』","ええ━━━━っ！？,河合克敏,『とめはねっ!,鈴里高校書道部』"
1323,jpg,1324,"秀でてるね━━━━,森田まさのり,『べしゃり暮らし』,（上妻圭右）","秀でてるね━━━━,森田まさのり,『べしゃり暮らし』,（上妻圭右）"
1324,jpg,1325,"若いっていいわねー,広江礼威,『BLACK,LAGOON』,（バラライカ＆ダッチ＆ベニー＆ロック）","若いっていいわねー,広江礼威,『BLACK,LAGOON』,（バラライカ＆ダッチ＆ベニー＆ロック）"
1325,jpg,1326,"……器がデカ過ぎる,金田一蓮十郎,『ニコイチ』,（須田真琴）","……器がデカ過ぎる,金田一蓮十郎,『ニコイチ』,（須田真琴）"
1326,jpg,1327,"やるわね……,大武政夫,『ヒナまつり』,（詩子さん）","やるわね……,大武政夫,『ヒナまつり』,（詩子さん）"
1327,jpg,1328,"や……,やりおる！！,ヒロユキ,『アホガール』","や……,やりおる！！,ヒロユキ,『アホガール』"
1328,jpg,1329,たまには気が利くじゃん！！,たまには気が利くじゃん！！
1329,jpg,1330,"そ‥それだよ,視聴者が求めているモノは!!","そ‥それだよ,視聴者が求めているモノは!!"
1330,jpg,1331,"それだ━━っ!!!,うすた京介,『ピューと吹く!ジャガー』,（ハメ次郎＆ジャガー）","それだ━━っ!!!,うすた京介,『ピューと吹く!ジャガー』,（ハメ次郎＆ジャガー）"
1331,jpg,1332,"‥スゲーかわいい,夢みたいだ,クロ,『クロックワーク・プラネット』,（見浦ナオト）","‥スゲーかわいい,夢みたいだ,クロ,『クロックワーク・プラネット』,（見浦ナオト）"
1332,jpg,1333,"さすが先人の知恵ー,あっと,『のんのんびより』,（宮内れんげ）","さすが先人の知恵ー,あっと,『のんのんびより』,（宮内れんげ）"
1333,jpg,1334,"こいつ…,想像以上にできる…！！,ヒロユキ,『マンガ家さんとアシスタントさんと』,（足須沙穂乃）","こいつ…,想像以上にできる…！！,ヒロユキ,『マンガ家さんとアシスタントさんと』,（足須沙穂乃）"
1334,jpg,1335,おもしろい人だな━━━,おもしろい人だな━━━
1335,jpg,1336,"やったね,おめでとう！,うすた京介,『ピューと吹く!ジャガー』,（ピヨ彦/酒留清彦）","やったね,おめでとう！,うすた京介,『ピューと吹く!ジャガー』,（ピヨ彦/酒留清彦）"
1336,jpg,1337,"おお～,ぷよ,『長門有希ちゃんの消失』,（長門有希）","おお～,ぷよ,『長門有希ちゃんの消失』,（長門有希）"
1337,jpg,1338,"お任せください！,あだちとか,『ノラガミ』,（壱岐ひより）","お任せください！,あだちとか,『ノラガミ』,（壱岐ひより）"
1338,jpg,1339,"そうですね、おっしゃる通りです！,河合克敏,『とめはねっ!,鈴里高校書道部』,（大江縁）","そうですね、おっしゃる通りです！,河合克敏,『とめはねっ!,鈴里高校書道部』,（大江縁）"
1339,jpg,1340,"「では認めますね,自分がエッチだということを」,「くっ,み…,認めます」,浜田よしかづ,『つぐもも』","「では認めますね,自分がエッチだということを」,「くっ,み…,認めます」,浜田よしかづ,『つぐもも』"
1340,jpg,1341,"…いい答えだわ……,たかしげ宙×DOUBLE-S,『死がふたりを分かつまで』,（水沢通）","…いい答えだわ……,たかしげ宙×DOUBLE-S,『死がふたりを分かつまで』,（水沢通）"
1341,jpg,1342,"いい子ね,久遠まこと,『のろガール！』,（暗馬詩音）","いい子ね,久遠まこと,『のろガール！』,（暗馬詩音）"
1342,jpg,1343,"いいじゃない！！,うすた京介,『ピューと吹く!ジャガー』,（ジャガージュン市）","いいじゃない！！,うすた京介,『ピューと吹く!ジャガー』,（ジャガージュン市）"
1343,jpg,1344,"す・き,久米田康治×ヤス,『じょしらく』,（蕪羅亭魔梨威）","す・き,久米田康治×ヤス,『じょしらく』,（蕪羅亭魔梨威）"
1344,jpg,1345,"ふざけるな！！,断固断る！！,若木民喜,『神のみぞ知るセカイ』,（桂木桂馬）","ふざけるな！！,断固断る！！,若木民喜,『神のみぞ知るセカイ』,（桂木桂馬）"
1345,jpg,1346,"断る！,吉永裕ノ介,『ブレイク,ブレイド』,（ライガット・アロー）","断る！,吉永裕ノ介,『ブレイク,ブレイド』,（ライガット・アロー）"
1346,jpg,1347,オレの専門外だ!!,オレの専門外だ!!
1347,jpg,1348,"嫌よ！！,原悠衣,『きんいろモザイク』,（小路綾）","嫌よ！！,原悠衣,『きんいろモザイク』,（小路綾）"
1348,jpg,1349,"嫌だ・・・・・・,羅川真里茂,『ましろのおと』,（田沼舞）","嫌だ・・・・・・,羅川真里茂,『ましろのおと』,（田沼舞）"
1349,jpg,1350,"いやいやいや,いやいやいや,ムリだわそれ！！,金田一蓮十郎,『ニコイチ』,（須田真琴）","いやいやいや,いやいやいや,ムリだわそれ！！,金田一蓮十郎,『ニコイチ』,（須田真琴）"
1350,jpg,1351,"ムリです,やまもり三香,『ひるなかの流星』,（馬村大樹）","ムリです,やまもり三香,『ひるなかの流星』,（馬村大樹）"
1351,jpg,1352,"どうしよう・・・,やまもり三香,『ひるなかの流星』,（与謝野すずめ）","どうしよう・・・,やまもり三香,『ひるなかの流星』,（与謝野すずめ）"
1352,jpg,1353,"絶望の扉が開く音が聞こえました,金田一蓮十郎,『ニコイチ』,（須田真琴）","絶望の扉が開く音が聞こえました,金田一蓮十郎,『ニコイチ』,（須田真琴）"
1353,jpg,1354,"良かったですぅ,PEACH-PIT,『ローゼンメイデン』,（翠星石）","良かったですぅ,PEACH-PIT,『ローゼンメイデン』,（翠星石）"
1354,jpg,1355,"ごべん…,あまりの嬉しさで…,大久保篤,『ソウルイーター』,（マカ＝アルバーン＆デスサイズ/スピリット＝アルバーン）","ごべん…,あまりの嬉しさで…,大久保篤,『ソウルイーター』,（マカ＝アルバーン＆デスサイズ/スピリット＝アルバーン）"
1355,jpg,1356,"パァァァ,あっと,『のんのんびより』,（越谷小鞠）","パァァァ,あっと,『のんのんびより』,（越谷小鞠）"
1356,jpg,1357,"すごく,嬉しいです,金田一蓮十郎,『ニコイチ』,（藤本菜摘）","すごく,嬉しいです,金田一蓮十郎,『ニコイチ』,（藤本菜摘）"
1357,jpg,1358,"ちょ……,大武政夫,『ヒナまつり』,（新田義史）","ちょ……,大武政夫,『ヒナまつり』,（新田義史）"
1358,jpg,1359,"それは…,ヒドイな…！！,宇仁田ゆみ,『うさぎドロップ』,（河地大吉）","それは…,ヒドイな…！！,宇仁田ゆみ,『うさぎドロップ』,（河地大吉）"
1359,jpg,1360,"その手があったか━━━━！,ぷよ,『涼宮ハルヒちゃんの憂鬱』","その手があったか━━━━！,ぷよ,『涼宮ハルヒちゃんの憂鬱』"
1360,jpg,1361,"えっ,そういうもん！？,よしだもろへ,『いなり、こんこん、恋いろは。』,（伏見いなり）","えっ,そういうもん！？,よしだもろへ,『いなり、こんこん、恋いろは。』,（伏見いなり）"
1361,jpg,1362,"そ・・・そんな・・・,ヒロユキ,『マンガ家さんとアシスタントさんと』,（愛徒勇気）","そ・・・そんな・・・,ヒロユキ,『マンガ家さんとアシスタントさんと』,（愛徒勇気）"
1362,jpg,1363,"すげぇ・・・,アルコ×河原和音,『俺物語!!』,（剛田猛男）","すげぇ・・・,アルコ×河原和音,『俺物語!!』,（剛田猛男）"
